get switch value,get base input,get arm input,get gripper input,publish base,publish arm,publish gripper,publish servo,,
3.58E-06,1.48E-05,2.84E-05,5.01E-05,0.000262737,0.000250101,0.015750408,4.77E-06,,
3.34E-06,1.38E-05,3.08E-05,5.60E-05,0.000257969,0.000944138,0.01473093,3.81E-06,,
3.81E-06,1.22E-05,2.60E-05,5.08E-05,0.000188589,0.000125647,0.013254404,5.48E-06,,
3.34E-06,1.12E-05,2.07E-05,4.24E-05,0.000174761,0.000122309,0.020167589,4.53E-06,,
3.58E-06,1.07E-05,2.55E-05,4.29E-05,0.000166178,0.000122309,0.014759302,4.05E-06,,
3.58E-06,1.17E-05,2.67E-05,4.82E-05,0.000176191,0.000124216,0.01412487,4.53E-06,,
0.001903534,1.29E-05,2.72E-05,5.08E-05,0.000179291,0.000127792,0.01617074,7.15E-06,,
3.34E-06,1.19E-05,2.26E-05,4.48E-05,0.000171661,0.000197649,0.01884985,4.77E-06,,
3.58E-06,1.24E-05,2.96E-05,4.96E-05,0.000198603,0.000142336,0.013587952,4.29E-06,,
3.58E-06,1.26E-05,2.69E-05,4.84E-05,0.000180483,0.000141859,0.01345849,4.77E-06,,
3.10E-06,1.24E-05,2.81E-05,5.13E-05,0.000195742,0.000151634,0.011865854,6.20E-06,,
2.86E-06,1.24E-05,2.29E-05,4.36E-05,0.000175238,0.000123262,0.023139477,5.01E-06,,
3.10E-06,1.43E-05,3.17E-05,4.84E-05,0.000302315,0.000252008,0.010726213,5.25E-06,,
3.58E-06,1.48E-05,3.24E-05,5.79E-05,0.000217915,0.000157356,0.015717506,4.53E-06,,
3.81E-06,1.19E-05,2.81E-05,4.86E-05,0.00022912,0.000152588,0.017386675,5.48E-06,,
4.05E-06,1.26E-05,2.88E-05,5.22E-05,0.000194073,0.000149488,0.019236088,5.01E-06,,
2.86E-06,1.17E-05,2.00E-05,4.29E-05,0.000175238,0.000146627,0.016611814,4.77E-06,,
3.81E-06,1.34E-05,2.93E-05,5.10E-05,0.000196457,0.000167131,0.014303923,4.77E-06,,
3.81E-06,1.34E-05,2.86E-05,5.27E-05,0.000210524,0.000153065,0.012872458,5.01E-06,,
3.10E-06,1.24E-05,2.48E-05,4.48E-05,0.000180721,0.000128746,0.012713671,5.96E-06,,
3.34E-06,1.10E-05,1.96E-05,4.22E-05,0.000172853,0.00012064,0.012002468,5.25E-06,,
3.81E-06,1.31E-05,2.86E-05,0.000102758,0.000260115,0.000850439,0.039343596,5.25E-06,,
3.10E-06,1.17E-05,2.60E-05,4.91E-05,0.000188112,0.000149727,0.030427217,3.10E-06,,
2.86E-06,1.12E-05,2.53E-05,4.60E-05,0.000195026,0.000148058,0.045850515,1.00E-05,,
6.44E-06,2.15E-05,5.53E-05,0.000100613,0.002010345,0.000510454,0.040400028,9.30E-06,,
0.006886482,2.22E-05,5.25E-05,9.32E-05,0.000445843,0.000510693,0.022777557,8.82E-06,,
6.91E-06,2.05E-05,4.94E-05,9.37E-05,0.000476837,0.00050807,0.024468899,9.06E-06,,
6.91E-06,2.03E-05,4.72E-05,9.44E-05,0.00037837,0.00051856,0.023864746,6.91E-06,,
8.58E-06,2.19E-05,5.01E-05,8.75E-05,0.000373602,0.000412226,0.026932478,7.39E-06,,
7.39E-06,2.15E-05,5.05E-05,9.13E-05,0.001366615,0.001311541,0.029996157,3.58E-06,,
2.62E-06,1.17E-05,2.36E-05,4.39E-05,0.000171423,0.000124931,0.027585745,4.53E-06,,
2.62E-06,1.00E-05,2.50E-05,4.36E-05,0.000169039,0.000123501,0.017634869,5.25E-06,,
3.34E-06,1.22E-05,2.79E-05,5.15E-05,0.000202179,0.000127554,0.019299507,5.01E-06,,
3.10E-06,1.38E-05,2.93E-05,4.96E-05,0.000204086,0.000188112,0.02123189,4.05E-06,,
4.05E-06,1.31E-05,2.93E-05,5.10E-05,0.000201941,0.000150442,0.025964737,5.48E-06,,
3.34E-06,1.26E-05,2.84E-05,4.91E-05,0.00018692,0.000182152,0.024456501,5.25E-06,,
3.10E-06,1.29E-05,2.65E-05,4.98E-05,0.000190496,0.000211477,0.026086092,3.81E-06,,
3.10E-06,1.12E-05,2.55E-05,4.67E-05,0.000176907,0.000141859,0.021790981,4.05E-06,,
3.34E-06,1.26E-05,2.65E-05,4.89E-05,0.000178576,0.000142813,0.031727552,4.05E-06,,
3.10E-06,1.19E-05,2.50E-05,4.79E-05,0.000187635,0.000151634,0.036042929,4.29E-06,,
3.10E-06,1.17E-05,2.65E-05,4.94E-05,0.000192404,0.000162125,0.026070833,4.77E-06,,
3.10E-06,1.24E-05,2.69E-05,4.94E-05,0.000191689,0.000144958,0.022384167,5.01E-06,,
3.34E-06,1.38E-05,2.98E-05,4.96E-05,0.00020957,0.000191927,0.018329859,5.25E-06,,
3.10E-06,1.22E-05,7.25E-05,4.94E-05,0.000225306,0.000153542,0.030199528,4.53E-06,,
0.001977205,1.26E-05,2.77E-05,5.20E-05,0.000249624,0.00023675,0.019690275,4.53E-06,,
3.10E-06,1.24E-05,2.67E-05,5.13E-05,0.000197411,0.000221252,0.023989916,4.53E-06,,
2.38E-06,1.24E-05,2.55E-05,4.98E-05,0.000188589,0.000146627,0.024474621,4.77E-06,,
2.62E-06,1.22E-05,2.79E-05,4.79E-05,0.000241518,0.000158787,0.011877775,5.48E-06,,
3.34E-06,1.41E-05,2.93E-05,5.22E-05,0.000212908,0.000159264,0.012114048,3.58E-06,,
2.38E-06,1.24E-05,2.57E-05,4.96E-05,0.000187397,0.000142813,0.011021614,5.01E-06,,
3.34E-06,1.17E-05,2.41E-05,4.46E-05,0.000179768,0.000130177,0.049675703,5.48E-06,,
2.38E-06,1.19E-05,2.65E-05,4.98E-05,0.000188828,0.000127077,0.031292677,5.01E-06,,
2.62E-06,1.14E-05,2.69E-05,4.89E-05,0.000183105,0.0001297,0.029091835,4.29E-06,,
3.10E-06,1.22E-05,2.86E-05,4.91E-05,0.000184059,0.000130177,0.042825222,5.25E-06,,
1.10E-05,1.72E-05,3.93E-05,6.25E-05,0.0009377,0.000497341,0.024388075,5.48E-06,,
2.62E-06,1.24E-05,2.93E-05,5.32E-05,0.000209808,0.000246286,0.030615568,6.44E-06,,
2.62E-06,1.26E-05,2.98E-05,5.48E-05,0.000226021,0.000176668,0.029134989,5.72E-06,,
2.62E-06,1.29E-05,2.93E-05,5.48E-05,0.000260353,0.000825167,0.012055397,5.96E-06,,
3.58E-06,1.76E-05,3.84E-05,6.68E-05,0.000352383,0.000636816,0.015122652,4.29E-06,,
3.34E-06,1.50E-05,3.19E-05,6.39E-05,0.000261307,0.0002141,0.020658255,6.44E-06,,
4.05E-06,1.57E-05,3.48E-05,6.08E-05,0.000529766,0.000264406,0.015213728,5.96E-06,,
3.81E-06,1.50E-05,3.10E-05,5.89E-05,0.000287771,0.00019455,0.01681304,6.68E-06,,
0.00283289,1.31E-05,3.08E-05,5.48E-05,0.000301123,0.000184536,0.019881248,4.53E-06,,
3.34E-06,1.45E-05,3.43E-05,6.03E-05,0.000244856,0.000184059,0.014546633,6.44E-06,,
3.34E-06,1.62E-05,3.60E-05,5.48E-05,0.000253916,0.000244141,0.014933109,5.96E-06,,
3.34E-06,1.36E-05,2.93E-05,5.17E-05,0.000199556,0.000133753,0.011650324,4.29E-06,,
3.34E-06,1.38E-05,2.79E-05,5.20E-05,0.000204563,0.000155926,0.016839743,4.77E-06,,
2.86E-06,1.14E-05,1.86E-05,4.34E-05,0.000172377,0.000138044,0.01722455,5.48E-06,,
3.10E-06,1.36E-05,3.00E-05,5.32E-05,0.000252724,0.000246048,0.012921572,5.01E-06,,
3.58E-06,1.22E-05,2.62E-05,4.77E-05,0.000180483,0.000139236,0.017544508,5.96E-06,,
3.58E-06,1.26E-05,7.30E-05,5.20E-05,0.000190735,0.000145674,0.020134926,4.05E-06,,
2.38E-06,1.19E-05,2.48E-05,4.60E-05,0.00018239,0.000145912,0.015178442,5.72E-06,,
3.34E-06,1.19E-05,2.19E-05,4.27E-05,0.000198603,0.000152588,0.013889551,5.96E-06,,
3.34E-06,1.24E-05,2.84E-05,4.98E-05,0.000188351,0.000128269,0.015556335,5.25E-06,,
3.58E-06,1.29E-05,2.65E-05,5.15E-05,0.000197411,0.000147343,0.016023874,3.10E-06,,
2.86E-06,1.14E-05,2.41E-05,4.60E-05,0.000176191,0.000142336,0.009203196,5.25E-06,,
3.58E-06,1.17E-05,2.41E-05,4.53E-05,0.000179291,0.000145912,0.012450933,5.01E-06,,
3.58E-06,1.36E-05,2.98E-05,4.98E-05,0.000202656,0.0001719,0.011173248,6.44E-06,,
3.81E-06,5.58E-05,3.34E-05,5.01E-05,0.000205994,0.000152349,0.009887695,4.77E-06,,
3.34E-06,1.17E-05,1.96E-05,4.24E-05,0.000169039,0.000125408,0.01428318,5.01E-06,,
3.81E-06,1.24E-05,2.72E-05,4.96E-05,0.000252247,0.000236034,0.011069536,5.48E-06,,
3.10E-06,1.14E-05,2.77E-05,4.48E-05,0.00017786,0.000142813,0.015674114,4.77E-06,,
0.001837969,1.29E-05,2.69E-05,4.89E-05,0.000185966,0.000127316,0.007211924,5.01E-06,,
3.58E-06,1.22E-05,2.26E-05,4.60E-05,0.000179529,0.00012517,0.020540714,4.05E-06,,
2.38E-06,1.45E-05,2.65E-05,5.53E-05,0.001248121,0.000304461,0.018865108,4.53E-06,,
3.58E-06,1.36E-05,2.81E-05,4.77E-05,0.000195742,0.000146627,0.015876532,5.48E-06,,
3.81E-06,1.29E-05,2.74E-05,4.89E-05,0.000189066,0.000126839,0.022088289,5.25E-06,,
2.86E-06,1.22E-05,2.57E-05,4.86E-05,0.000177145,0.000126123,0.026919842,4.05E-06,,
2.62E-06,1.17E-05,2.65E-05,4.98E-05,0.000186205,0.000140667,0.020613909,4.53E-06,,
2.86E-06,1.19E-05,1.93E-05,4.22E-05,0.000168562,0.000178099,0.027489901,4.77E-06,,
2.86E-06,1.17E-05,3.03E-05,0.000177622,0.000529528,0.000814199,0.014650583,5.01E-06,,
3.58E-06,1.24E-05,2.72E-05,4.82E-05,0.000189304,0.000147343,0.013453245,4.53E-06,,
4.05E-06,1.50E-05,3.17E-05,5.65E-05,0.00023222,0.000150681,0.017763138,5.72E-06,,
4.05E-06,1.34E-05,2.84E-05,5.15E-05,0.000193357,0.00012517,0.016993523,5.25E-06,,
4.29E-06,1.55E-05,3.39E-05,6.18E-05,0.001262665,0.000286579,0.011594534,4.53E-06,,
3.81E-06,1.24E-05,2.69E-05,4.72E-05,0.000179291,0.000125885,0.012876749,4.77E-06,,
1.29E-05,1.38E-05,9.80E-05,5.41E-05,0.00019908,0.0001266,0.013688087,4.77E-06,,
3.81E-06,1.38E-05,2.69E-05,5.01E-05,0.000259161,0.000128746,0.012277365,4.05E-06,,
4.05E-06,1.65E-05,3.62E-05,5.60E-05,0.000606298,0.001721621,0.009604216,5.25E-06,,
4.29E-06,1.17E-05,2.81E-05,4.94E-05,0.000189066,0.000149012,0.016731024,4.53E-06,,
3.81E-06,1.26E-05,2.88E-05,5.08E-05,0.000193834,0.000149488,0.021128893,5.01E-06,,
4.29E-06,1.48E-05,2.93E-05,5.46E-05,0.000210047,0.000152349,0.017928362,4.29E-06,,
0.002711296,1.45E-05,3.05E-05,5.53E-05,0.000263453,0.000156641,0.010407448,5.01E-06,,
3.58E-06,1.36E-05,2.88E-05,5.01E-05,0.000196218,0.00014472,0.0153687,5.25E-06,,
2.62E-06,1.19E-05,2.72E-05,7.96E-05,0.000183582,0.000129461,0.009946823,5.48E-06,,
6.44E-06,1.93E-05,4.01E-05,7.68E-05,0.00029397,0.000313997,0.016862869,7.63E-06,,
5.96E-06,1.79E-05,3.98E-05,7.27E-05,0.000286341,0.000241995,0.020114183,8.34E-06,,
6.20E-06,1.88E-05,4.46E-05,7.70E-05,0.000307322,0.0020895,0.013815641,8.11E-06,,
6.44E-06,2.05E-05,4.36E-05,7.68E-05,0.000317574,0.000279188,0.013432264,7.39E-06,,
5.96E-06,1.96E-05,4.53E-05,8.34E-05,0.000329494,0.000293732,0.013871908,6.44E-06,,
6.44E-06,1.86E-05,4.10E-05,7.70E-05,0.000295639,0.00025177,0.01721859,7.63E-06,,
6.44E-06,1.98E-05,4.72E-05,7.77E-05,0.000342131,0.000331879,0.013375044,6.91E-06,,
6.44E-06,2.07E-05,4.41E-05,7.80E-05,0.000320673,0.000294685,0.016946316,5.01E-06,,
3.34E-06,1.55E-05,7.08E-05,7.89E-05,0.000403881,0.001084805,0.012287855,2.86E-06,,
3.81E-06,1.24E-05,2.84E-05,4.98E-05,0.000183582,0.000146627,0.016381979,5.72E-06,,
3.34E-06,1.26E-05,2.60E-05,4.51E-05,0.000180483,0.000147343,0.016262531,5.01E-06,,
3.58E-06,1.03E-05,2.74E-05,4.29E-05,0.000177383,0.000155687,0.016973972,5.48E-06,,
3.58E-06,1.34E-05,2.62E-05,4.74E-05,0.000185966,0.000145435,0.010447741,5.01E-06,,
3.81E-06,1.29E-05,2.77E-05,5.29E-05,0.000200748,0.000151873,0.020994663,3.81E-06,,
2.86E-06,1.19E-05,2.50E-05,4.46E-05,0.000162601,0.000137568,0.017553806,4.77E-06,,
3.34E-06,1.38E-05,3.08E-05,5.32E-05,0.000288725,0.000353575,0.016103983,5.01E-06,,
3.81E-06,1.24E-05,2.55E-05,4.74E-05,0.000181675,0.000144958,0.010867119,4.05E-06,,
0.001981974,1.26E-05,2.77E-05,5.10E-05,0.000178576,0.000129938,0.017105818,5.01E-06,,
2.86E-06,1.24E-05,2.48E-05,4.86E-05,0.000173807,0.000122547,0.018758059,4.29E-06,,
3.58E-06,0.000178814,3.98E-05,0.000168324,0.000516891,0.000188828,0.013493061,5.48E-06,,
3.81E-06,1.17E-05,2.79E-05,4.86E-05,0.000187397,0.000151396,0.014347315,5.25E-06,,
3.81E-06,1.31E-05,2.55E-05,4.77E-05,0.000244856,0.000173807,0.016197681,4.53E-06,,
2.62E-06,1.22E-05,2.50E-05,4.74E-05,0.000180721,0.000205278,0.014333248,5.01E-06,,
4.05E-06,1.22E-05,2.74E-05,4.89E-05,0.000183582,0.000124216,0.012598276,5.72E-06,,
3.81E-06,1.29E-05,2.86E-05,5.08E-05,0.000203371,0.000145674,0.015938997,5.48E-06,,
3.81E-06,1.36E-05,2.93E-05,5.70E-05,0.000212193,0.0001297,0.017778158,4.05E-06,,
2.86E-06,1.26E-05,2.55E-05,4.77E-05,0.000174999,0.000123501,0.017517567,4.29E-06,,
3.81E-06,1.17E-05,2.62E-05,4.79E-05,0.000175714,0.000124931,0.015274763,5.48E-06,,
3.81E-06,1.07E-05,2.67E-05,4.60E-05,0.000179529,0.000123262,0.013020277,4.77E-06,,
3.58E-06,1.26E-05,2.69E-05,4.82E-05,0.000181198,0.000123739,0.021767855,4.53E-06,,
2.62E-06,1.24E-05,2.50E-05,4.72E-05,0.000172853,0.000124931,0.016676664,4.53E-06,,
3.58E-06,1.24E-05,2.62E-05,5.03E-05,0.000263929,0.001003742,0.011757135,4.77E-06,,
3.34E-06,1.22E-05,3.05E-05,4.91E-05,0.000200033,0.000144958,0.015858412,4.05E-06,,
3.34E-06,1.19E-05,2.79E-05,4.86E-05,0.00017643,0.000126362,0.017052889,4.53E-06,,
3.10E-06,1.22E-05,2.57E-05,4.53E-05,0.000154972,0.000121832,0.014562845,5.48E-06,,
3.81E-06,1.24E-05,2.65E-05,5.17E-05,0.000185251,0.000127792,0.236114502,3.58E-06,,
0.002298832,1.26E-05,2.74E-05,5.15E-05,0.000177145,0.00012517,0.021338463,4.53E-06,,
2.86E-06,1.14E-05,2.50E-05,4.67E-05,0.000172615,0.000122786,0.019539833,4.05E-06,,
3.10E-06,1.14E-05,2.79E-05,4.98E-05,0.000257492,0.000452995,0.012960196,4.53E-06,,
3.58E-06,1.55E-05,3.29E-05,6.15E-05,0.000225544,0.000221491,0.014437675,5.25E-06,,
2.62E-06,1.29E-05,2.46E-05,5.01E-05,0.000183821,0.000157356,0.012465715,4.05E-06,,
3.34E-06,1.17E-05,2.07E-05,4.34E-05,0.000175714,0.000141144,0.016741753,5.01E-06,,
3.34E-06,1.41E-05,3.00E-05,4.79E-05,0.000194073,0.000228643,0.018620014,5.48E-06,,
3.81E-06,1.65E-05,3.29E-05,6.22E-05,0.000279903,0.001140118,0.021484137,4.53E-06,,
2.62E-06,1.38E-05,3.08E-05,5.51E-05,0.000249386,0.000692606,0.012840509,5.25E-06,,
4.05E-06,1.19E-05,2.69E-05,4.86E-05,0.000194073,0.000152826,0.015055895,4.77E-06,,
3.81E-06,1.45E-05,3.08E-05,5.29E-05,0.000617981,0.001422167,0.017557144,4.77E-06,,
3.34E-06,1.26E-05,2.74E-05,5.15E-05,0.000185013,0.000145435,0.01623106,4.29E-06,,
4.05E-06,1.26E-05,2.84E-05,5.44E-05,0.001445055,0.000797033,0.011931896,4.53E-06,,
4.05E-06,1.26E-05,2.77E-05,5.17E-05,0.000200033,0.000204325,0.01903367,2.86E-06,,
3.34E-06,1.22E-05,2.24E-05,4.48E-05,0.000181437,0.000127792,0.017050505,5.01E-06,,
3.81E-06,1.41E-05,2.96E-05,5.08E-05,0.000210285,0.000218391,0.013118267,5.25E-06,,
4.29E-06,1.22E-05,2.81E-05,5.15E-05,0.00019908,0.000150681,0.034483671,5.72E-06,,
2.86E-06,1.34E-05,3.03E-05,0.000229359,0.000768185,0.000168324,0.013117075,4.53E-06,,
3.81E-06,1.26E-05,2.69E-05,4.98E-05,0.00018692,0.000211954,0.012227297,5.25E-06,,
3.58E-06,1.19E-05,2.41E-05,4.51E-05,0.000176907,0.000148535,0.016622305,5.96E-06,,
0.002759457,1.36E-05,2.81E-05,5.17E-05,0.000202656,0.000281096,0.014358759,5.01E-06,,
2.62E-06,1.36E-05,2.79E-05,5.05E-05,0.000192881,0.000220776,0.016766548,4.53E-06,,
3.34E-06,1.26E-05,2.60E-05,4.79E-05,0.000226974,0.000158548,0.012289762,5.72E-06,,
3.10E-06,1.24E-05,2.22E-05,4.72E-05,0.000175476,0.00013113,0.00970149,5.48E-06,,
3.34E-06,1.26E-05,3.05E-05,4.82E-05,0.000189066,0.000184059,0.008005142,5.01E-06,,
3.58E-06,1.22E-05,2.67E-05,4.91E-05,0.000179052,0.000142813,0.015231609,4.29E-06,,
3.81E-06,1.19E-05,2.60E-05,4.86E-05,0.000190973,0.000146866,0.010961294,5.48E-06,,
3.34E-06,1.12E-05,2.24E-05,4.24E-05,0.000177383,0.000121593,0.014317989,5.48E-06,,
3.34E-06,1.22E-05,1.81E-05,4.15E-05,0.000228167,0.0001719,0.010879993,5.72E-06,,
4.29E-06,1.48E-05,3.60E-05,5.70E-05,0.000222445,0.00018239,0.011257172,5.25E-06,,
3.81E-06,1.22E-05,2.77E-05,4.84E-05,0.000185966,0.000146389,0.008575201,5.25E-06,,
3.58E-06,1.29E-05,2.81E-05,5.22E-05,0.000206232,0.000151873,0.019537687,4.53E-06,,
3.58E-06,1.17E-05,2.17E-05,4.29E-05,0.000239134,0.000145435,0.012438059,5.01E-06,,
4.05E-06,1.41E-05,2.88E-05,4.82E-05,0.000212431,0.00019598,0.012660027,4.77E-06,,
3.58E-06,1.34E-05,2.74E-05,5.10E-05,0.000197887,0.000216722,0.015047789,3.58E-06,,
3.58E-06,1.38E-05,2.88E-05,4.94E-05,0.00019145,0.000211239,0.014880896,5.25E-06,,
3.58E-06,1.14E-05,2.38E-05,4.53E-05,0.000181437,0.000150681,0.008473873,4.53E-06,,
3.34E-06,1.10E-05,2.62E-05,4.53E-05,0.000179529,0.000175476,0.012066126,5.01E-06,,
3.10E-06,1.29E-05,2.69E-05,5.05E-05,0.000191927,0.000151396,0.023488283,4.53E-06,,
2.62E-06,1.24E-05,2.67E-05,4.86E-05,0.000223637,0.000151157,0.015230656,5.25E-06,,
0.001795292,1.31E-05,2.53E-05,4.84E-05,0.000183105,0.000142097,0.017792702,5.96E-06,,
3.81E-06,1.31E-05,3.05E-05,4.89E-05,0.000209093,0.000278234,0.025826693,4.05E-06,,
2.62E-06,1.17E-05,2.53E-05,4.79E-05,0.000187635,0.000216961,0.031452894,1.00E-05,,
7.15E-06,2.22E-05,5.17E-05,9.16E-05,0.000370264,0.000346422,0.027235508,7.87E-06,,
6.91E-06,2.00E-05,4.96E-05,9.39E-05,0.000375271,0.000346661,0.019777298,1.14E-05,,
7.87E-06,2.10E-05,4.72E-05,8.92E-05,0.000367165,0.000339508,0.019385815,8.82E-06,,
8.58E-06,2.53E-05,5.77E-05,9.42E-05,0.000466824,0.001219273,0.014329672,9.78E-06,,
8.34E-06,2.19E-05,5.29E-05,9.13E-05,0.000529051,0.000504732,0.011946917,8.82E-06,,
8.34E-06,2.15E-05,5.05E-05,9.27E-05,0.000357866,0.000468254,0.020348549,5.48E-06,,
7.87E-06,2.03E-05,4.67E-05,8.70E-05,0.00034523,0.000545502,0.02844739,5.72E-06,,
3.10E-06,1.31E-05,3.10E-05,5.46E-05,0.000924826,0.000568867,0.011456728,5.01E-06,,
4.05E-06,1.19E-05,2.55E-05,4.53E-05,0.000174761,0.000124931,0.01713109,4.53E-06,,
3.58E-06,1.36E-05,2.84E-05,4.89E-05,0.000195265,0.000367641,0.020982265,5.25E-06,,
3.10E-06,1.29E-05,2.86E-05,5.05E-05,0.000191689,0.000149965,0.016645432,4.05E-06,,
4.05E-06,1.31E-05,6.70E-05,4.89E-05,0.000188112,0.000146151,0.011015892,5.25E-06,,
3.34E-06,1.22E-05,2.19E-05,4.51E-05,0.000179291,0.000142813,0.018194914,4.29E-06,,
4.53E-06,1.62E-05,3.74E-05,5.51E-05,0.000213385,0.000235319,0.017878771,4.77E-06,,
4.05E-06,1.24E-05,2.57E-05,4.86E-05,0.00018096,0.000202894,0.013594627,4.77E-06,,
3.58E-06,1.22E-05,2.55E-05,4.70E-05,0.000170946,0.000188589,0.012681007,5.48E-06,,
3.34E-06,1.19E-05,2.38E-05,4.67E-05,0.000178099,0.000128269,0.012655258,4.77E-06,,
0.003847122,1.34E-05,2.91E-05,4.98E-05,0.000514269,0.001008034,0.012956142,4.77E-06,,
2.62E-06,1.26E-05,2.72E-05,4.98E-05,0.000182629,0.000204802,0.012700558,3.34E-06,,
3.58E-06,1.17E-05,2.65E-05,4.65E-05,0.000179529,0.000212431,0.018309355,2.62E-06,,
5.48E-05,1.67E-05,3.24E-05,5.77E-05,0.000321627,0.000201702,0.010115385,4.53E-06,,
3.34E-06,1.17E-05,2.84E-05,4.96E-05,0.000201225,0.000220299,0.015396833,4.29E-06,,
3.81E-06,1.41E-05,3.08E-05,6.53E-05,0.000262737,0.000208616,0.013662338,4.77E-06,,
3.58E-06,1.34E-05,2.84E-05,4.79E-05,0.000195265,0.000197887,0.018214464,3.10E-06,,
3.58E-06,1.50E-05,3.27E-05,5.34E-05,0.000212908,0.0001297,0.017127514,5.48E-06,,
3.10E-06,1.17E-05,2.34E-05,4.39E-05,0.000725508,0.000252485,0.01392889,4.77E-06,,
4.05E-06,1.26E-05,2.93E-05,5.08E-05,0.000194073,0.00016737,0.016386271,4.77E-06,,
3.34E-06,1.36E-05,2.98E-05,4.79E-05,0.000198603,0.000156164,0.012214184,6.20E-06,,
2.86E-06,1.34E-05,2.34E-05,4.51E-05,0.000184536,0.000150442,0.015424252,4.05E-06,,
2.86E-06,1.22E-05,2.19E-05,4.72E-05,0.000175238,0.00014329,0.023525715,5.01E-06,,
3.34E-06,1.36E-05,2.84E-05,4.72E-05,0.000201702,0.000365734,0.013313055,5.48E-06,,
3.81E-06,1.26E-05,2.91E-05,5.05E-05,0.000192881,0.000149727,0.013433933,3.58E-06,,
3.58E-06,1.29E-05,2.67E-05,4.94E-05,0.00019455,0.00014472,0.016457796,3.58E-06,,
3.81E-06,1.50E-05,3.12E-05,5.72E-05,0.00021863,0.000151396,0.016329527,4.53E-06,,
3.10E-06,1.22E-05,2.84E-05,4.51E-05,0.000373363,0.000243664,0.010851622,5.01E-06,,
3.34E-06,1.36E-05,2.98E-05,4.77E-05,0.000197887,0.000220537,0.0170331,5.01E-06,,
2.86E-06,1.29E-05,2.72E-05,5.13E-05,0.000188828,0.00014472,0.016734362,5.48E-06,,
4.05E-06,1.07E-05,2.07E-05,4.34E-05,0.000228167,0.000152349,0.015455008,5.25E-06,,
0.003635168,1.31E-05,2.65E-05,4.96E-05,0.000180244,0.000140667,0.015500784,5.25E-06,,
3.34E-06,1.31E-05,2.81E-05,4.91E-05,0.000190973,0.000140667,0.01355052,4.29E-06,,
3.34E-06,1.29E-05,2.69E-05,5.17E-05,0.000185966,0.00017643,0.016158104,5.72E-06,,
2.86E-06,1.14E-05,2.26E-05,4.55E-05,0.000173569,0.000138283,0.021290064,4.05E-06,,
3.81E-06,1.41E-05,3.22E-05,5.01E-05,0.000283957,0.001492739,0.013700724,5.48E-06,,
3.81E-06,1.19E-05,2.79E-05,4.60E-05,0.000184059,0.0001266,0.02263236,5.96E-06,,
3.10E-06,1.24E-05,2.62E-05,4.63E-05,0.000170708,0.000123501,0.020370483,4.29E-06,,
3.10E-06,1.26E-05,2.62E-05,4.96E-05,0.000176907,0.000142574,0.016530514,5.01E-06,,
3.10E-06,1.19E-05,2.12E-05,4.15E-05,0.000175714,0.000126362,0.019188166,3.81E-06,,
0.000109673,1.57E-05,3.12E-05,5.03E-05,0.000202417,0.000146151,0.022234917,4.77E-06,,
2.86E-06,1.22E-05,2.67E-05,4.86E-05,0.000177383,0.000123739,0.014646769,4.77E-06,,
3.58E-06,1.22E-05,2.77E-05,4.79E-05,0.000175238,0.000121593,0.028061152,3.81E-06,,
2.62E-06,1.17E-05,2.48E-05,4.60E-05,0.000179052,0.000125408,0.017108917,5.25E-06,,
4.05E-06,1.36E-05,3.10E-05,5.01E-05,0.000255346,0.000200033,0.014166832,5.48E-06,,
3.34E-06,1.29E-05,2.81E-05,5.10E-05,0.000197172,0.000150681,0.012942553,4.53E-06,,
3.81E-06,1.22E-05,2.81E-05,5.05E-05,0.000189304,0.000151634,0.009008169,5.25E-06,,
3.81E-06,1.26E-05,2.81E-05,5.46E-05,0.000217676,0.000157356,0.016450644,5.25E-06,,
3.58E-06,1.14E-05,2.12E-05,4.51E-05,0.000173807,0.000139713,0.012514591,4.77E-06,,
3.34E-06,1.34E-05,2.74E-05,5.03E-05,0.000192642,0.000133991,0.010556221,4.05E-06,,
3.81E-06,1.22E-05,2.69E-05,5.01E-05,0.000188589,0.000193119,0.016020298,4.05E-06,,
0.00187254,1.24E-05,2.86E-05,5.03E-05,0.00018549,0.000206709,0.020425797,3.58E-06,,
3.58E-06,1.17E-05,2.38E-05,4.65E-05,0.000187397,0.000204086,0.013119936,5.96E-06,,
3.81E-06,1.26E-05,2.81E-05,4.84E-05,0.000203133,0.000250816,0.010335684,4.05E-06,,
3.58E-06,1.26E-05,2.74E-05,5.05E-05,0.000201702,0.000223875,0.016808033,5.48E-06,,
3.10E-06,1.29E-05,2.69E-05,4.84E-05,0.000177145,0.000128269,0.019216537,4.05E-06,,
3.58E-06,1.17E-05,1.86E-05,4.08E-05,0.000170231,0.000124693,0.015319824,5.48E-06,,
3.58E-06,1.45E-05,3.10E-05,5.15E-05,0.000273943,0.000330448,0.011132479,4.29E-06,,
4.05E-06,1.34E-05,6.01E-05,5.20E-05,0.000201225,0.00014925,0.014855146,4.53E-06,,
2.62E-06,1.31E-05,2.77E-05,5.10E-05,0.000185728,0.000145197,0.020167828,2.86E-06,,
3.10E-06,1.10E-05,2.29E-05,4.24E-05,0.000167847,0.000123739,0.01298666,5.72E-06,,
3.58E-06,1.14E-05,2.86E-05,4.63E-05,0.000195026,0.000162125,0.012508869,5.48E-06,,
3.81E-06,1.24E-05,2.77E-05,4.94E-05,0.000195503,0.000225782,0.015582561,4.53E-06,,
