t_yaw_enc,data_yaw_enc,t_yaw_mirte,data_yaw_mirte,t_shoulder_enc,data_shoulder_enc,t_shoulder_mirte,data_shoulder_mirte,t_elbow_enc,data_elbow_enc,t_elbow_mirte,data_elbow_mirte,t_wrist_enc,data_wrist_enc,t_wrist_mirte,data_wrist_mirte,t_gripper_enc,data_gripper_enc,t_gripper_mirte,data_gripper_mirte
5.167323351,0.151260624,6.975908518,0.092153385,5.199595213,1.363040113,8.145920038,-0.846484661,5.233908653,-2.708022232,10.1378305,-1.120850444,5.266204834,-1.631284237,8.520656347,-0.709301829,5.2985394,0.00644949,6.23389864,0.44191736
5.19981432,0.146657566,7.016384125,0.096342176,5.233392477,1.363040113,8.163589478,-0.842295885,5.265626669,-2.694213028,10.37517834,-1.12503922,5.299241781,-1.640490055,8.537332058,-0.705112994,5.332167149,0.00644949,6.25696373,0.446106166
5.233594656,0.140520135,7.036826611,0.100530967,5.266086817,1.363040113,8.194752693,-0.850673497,5.299119949,-2.688075657,10.39746714,-1.129227996,5.332458019,-1.634352684,8.59423399,-0.713490605,5.364655495,0.00644949,6.314099312,0.44191736
5.265810013,0.128245304,7.055023193,0.113097332,5.298752069,1.364574575,8.215145588,-0.863239825,5.332319736,-2.689610119,10.42328262,-1.137605548,5.364419937,-1.628215313,8.618395329,-0.721868157,5.397518635,0.00644949,6.33834672,0.446106166
5.298901081,0.128245304,7.073468208,0.117286123,5.331950903,1.363040113,8.237925768,-0.900938988,5.365180492,-2.692679043,10.43589973,-1.145983219,5.398022175,-1.626680851,8.634789944,-0.734434545,5.432174683,0.00644949,6.362172365,0.44191736
5.331158638,0.115970442,7.096302509,0.129852504,5.364856005,1.363040113,8.256654739,-0.926071703,5.397919655,-2.691144581,10.45487332,-1.150171995,5.431952715,-1.634352684,8.654889345,-0.742812157,5.462935686,0.00644949,6.37857008,0.446106166
5.365017891,0.106764326,7.117575645,0.13404128,5.397311449,1.363040113,8.278377771,-0.976337194,5.430581331,-2.688075657,10.47631621,-1.162738323,5.464116096,-1.634352684,8.68079257,-0.755378485,5.496607304,0.00644949,6.417351961,0.44191736
5.397724867,0.094489465,7.164283752,0.142418861,5.430346727,1.363040113,8.299837351,-1.014036298,5.463900089,-2.686541195,10.49481273,-1.187871099,5.497980356,-1.623612404,8.696727753,-0.763756096,5.529620647,0.00644949,6.497477293,0.446106166
5.431114912,0.094489465,7.183422804,0.150796443,5.463619709,1.364574575,8.322339773,-1.039169073,5.498130322,-2.692679043,10.51859403,-1.208815098,5.529794216,-1.603665829,8.718575001,-0.759567261,5.562421799,0.00644949,6.534734011,0.433539778
5.464261055,0.08068029,7.213374853,0.154985234,5.497467518,1.363040113,8.341001034,-1.0726794,5.530082464,-2.698816414,10.53455067,-1.242325306,5.56277132,-1.586787701,8.754561901,-0.767944872,5.600366831,0.00644949,6.557425022,0.446106166
5.497740984,0.063802371,7.294214487,0.150796443,5.529397488,1.363040113,8.354609966,-1.085245728,5.562634945,-2.697281952,10.55549383,-1.275835633,5.603402138,-1.579115868,9.098265409,-0.772133648,5.637013912,0.00644949,6.582201242,0.44191736
5.529920101,0.040787021,7.319405079,0.146607652,5.563062668,1.363040113,8.37543869,-1.106189728,5.601355314,-2.688075657,10.57565594,-1.317723632,5.637339115,-1.577581882,9.115838051,-0.78051126,5.669117212,0.00644949,6.602535009,0.446106166
5.562905312,0.040787021,7.33562398,0.142418861,5.601778746,1.361505651,8.397432804,-1.122944832,5.635341406,-2.683472748,10.59558868,-1.359611511,5.672959805,-1.579115868,9.173150778,-0.784700036,5.700967312,0.00644949,6.636769533,0.44191736
5.602174282,0.010099927,7.357937098,0.13404128,5.63651967,1.361505651,8.419041872,-1.139700055,5.672580004,-2.674266453,10.62034845,-1.414065719,5.703188896,-1.579115868,9.397052288,-0.788888812,5.732816935,0.00644949,6.66154623,0.446106166
5.637758017,-0.020587181,7.375432014,0.121474914,5.673288107,1.35536828,8.4419384,-1.143888831,5.701902151,-2.663526173,10.63744092,-1.455953717,5.737273693,-1.579115868,9.435385227,-0.797266424,5.766129494,0.00644949,6.69866538,0.44191736
5.6696136,-0.042068159,7.395353317,0.117286123,5.702356577,1.352299595,8.456148148,-1.156455159,5.738157034,-2.660457249,10.65567803,-1.502030373,5.768765688,-1.577581882,9.458782434,-0.8014552,5.798126459,0.00644949,6.735377073,0.446106166
5.700277805,-0.042068159,7.418252707,0.108908549,5.736682415,1.352299595,8.475003481,-1.160643935,5.767802238,-2.658922787,10.67495179,-1.552295804,5.798279047,-1.568375587,9.615185499,-0.805643976,5.826455832,0.00644949,6.794234753,0.44191736
5.731974125,-0.057411706,7.433833122,0.100530967,5.768415213,1.350765371,8.52115798,-1.164832711,5.797606945,-2.65585434,10.69467473,-1.577428579,5.8290627,-1.571444035,9.623347998,-0.818210363,5.862421751,0.00644949,6.815462589,0.446106166
5.765511751,-0.072755268,8.253796339,0.104719758,5.797391653,1.343093538,8.537046194,-1.173210382,5.828912735,-2.649716969,10.72085238,-1.589994907,5.860132933,-1.589856625,9.737133265,-0.822399139,5.892837048,0.00644949,6.896927118,0.44191736
5.797883987,-0.086564457,8.299468994,0.108908549,5.82863307,1.330818558,8.55410099,-1.177399158,5.861927271,-2.628235931,10.73523545,-1.585806131,5.894250631,-1.608268738,9.777272463,-0.826587915,5.925909281,0.00644949,6.919946671,0.446106166
5.827208757,-0.097304946,8.321139574,0.113097332,5.860702276,1.317009354,8.618103266,-1.160643935,5.894068956,-2.597548599,10.75627947,-1.581617355,5.926412582,-1.619009495,9.793632984,-0.830776751,5.958696127,0.00644949,6.940977812,0.44191736
5.862684965,-0.097304946,8.374980211,0.117286123,5.893106937,1.283253574,8.633986473,-1.177399158,5.926303387,-2.55305254,10.81683874,-1.585806131,5.959141493,-1.640490055,9.815624475,-0.847531855,5.992900133,0.00644949,6.996588945,0.446106166
5.892544508,-0.11111415,8.396728516,0.121474914,5.925610304,1.228016758,8.794974327,-1.173210382,5.959033012,-2.488609428,10.83374238,-1.577428579,5.992673874,-1.657368183,9.835324287,-0.855909467,6.025169611,0.00644949,7.037044287,0.450294942
5.926116467,-0.123388989,8.418584824,0.125663713,5.958507776,1.168177032,8.824245453,-1.177399158,5.992791176,-2.431838627,10.85580707,-1.585806131,6.024840355,-1.663505554,9.953376293,-0.868475854,6.057306767,0.00644949,7.054561853,0.446106166
5.958840132,-0.135663835,8.500296831,0.129852504,5.992266893,1.131352329,8.876252413,-1.181587934,6.024699211,-2.399616833,10.91777897,-1.581617355,6.057766199,-1.660437107,9.959403038,-0.87266463,6.091404438,0.00644949,7.097295523,0.44191736
5.992475986,-0.135663835,8.696332216,0.13404128,6.024478912,1.122146273,9.622629881,-1.173210382,6.057545185,-2.388876553,10.97495675,-1.585806131,6.091162682,-1.660437107,9.959409952,-0.876853406,6.123707533,0.00644949,7.164807796,0.446106166
6.024967194,-0.149473032,9.05321312,0.13823007,6.058066845,1.129818106,9.631009817,-1.169021487,6.091305017,-2.387342091,11.01482964,-1.581617355,6.124028444,-1.64969635,9.959414244,-0.89360857,6.157104969,0.00644949,7.198370218,0.44191736
6.057902575,-0.154076097,9.073026419,0.13404128,6.090699911,1.134421253,9.638132095,-1.160643935,6.124181747,-2.393479462,11.03501964,-1.585806131,6.157380819,-1.628215313,9.959418058,-0.901986182,6.19051981,0.00644949,7.230116606,0.446106166
6.090949059,-0.151007389,9.0984869,0.125663713,6.123869896,1.131352329,9.655900002,-1.148077607,6.15724659,-2.404220219,11.11455607,-1.581617355,6.191534758,-1.6098032,9.959421635,-0.91455251,6.222902298,0.00644949,7.396943092,0.44191736
6.123075485,-0.151007389,9.116128445,0.142418861,6.156888723,1.120612049,9.675689697,-1.156455159,6.190720797,-2.404220219,11.17765021,-1.585806131,6.222713947,-1.586787701,9.976252079,-0.918741345,6.256349325,0.00644949,7.426549911,0.446106166
6.157484531,-0.141801258,9.354542255,0.146607652,6.190876722,1.099131012,9.693338156,-1.143888831,6.223207712,-2.405754204,11.35249257,-1.581617355,6.256000996,-1.556100845,10.03990197,-0.943874061,6.288242817,0.00644949,7.45840168,0.44191736
6.190231085,-0.134129477,9.793839216,0.154985234,6.222509384,1.077649975,9.713317871,-1.13551116,6.256219387,-2.404220219,11.37688136,-1.573239803,6.289627552,-1.526947975,10.06529117,-0.964818001,6.321810484,0.00644949,7.476668835,0.446106166
6.223032951,-0.121854638,9.815359354,0.163362816,6.255578279,1.046962881,9.737312078,-1.122944832,6.289788246,-2.396548386,11.39280677,-1.585806131,6.322516203,-1.491657734,10.08860922,-0.977384388,6.355276346,0.00644949,7.908271074,0.44191736
6.25579071,-0.11111415,9.953744888,0.175929189,6.289448261,1.002466583,9.75733757,-1.11456728,6.322410583,-2.388876553,11.45244765,-1.581617355,6.355552673,-1.445627213,10.10226989,-0.981573164,6.386858463,0.00644949,7.920288324,0.446106166
6.289158106,-0.11111415,9.958906412,0.18011798,6.322268963,0.9549016,9.773474932,-1.106189728,6.35487628,-2.382739182,11.47750998,-1.585806131,6.387763739,-1.41493988,10.1210053,-0.994139552,6.420207739,0.00644949,7.932304621,0.44191736
6.322041988,-0.103442376,9.958915472,0.188495561,6.354607821,0.901199245,9.793348074,-1.085245728,6.388188839,-2.359723682,11.77568793,-1.581617355,6.421453476,-1.385787487,10.14294457,-1.00670588,6.452980757,0.007983952,7.945524454,0.446106166
6.35505724,-0.098839303,9.958919525,0.192684352,6.387518406,0.833687449,9.815060139,-1.076868176,6.421018839,-2.330570812,11.79259753,-1.585806131,6.454226971,-1.358169079,10.17928791,-1.027649879,6.487013578,0.00644949,8.013532877,0.44191736
6.387937784,-0.094236245,9.95892334,0.201061934,6.420817137,0.753900909,9.835043669,-1.055924177,6.454410315,-2.293746586,11.83596539,-1.581617355,6.486895084,-1.332084656,10.19443464,-1.044404984,6.520351887,0.00644949,8.029652834,0.446106166
6.421187401,-0.094236245,9.958926678,0.205250725,6.453920364,0.669511461,9.953906298,-1.039169073,6.487112522,-2.252318974,11.85646987,-1.577428579,6.520473242,-1.3013978,10.21501064,-1.086292982,6.55292964,0.00644949,8.060663462,0.44191736
6.454516411,-0.092701887,9.995178699,0.209439516,6.486402273,0.585122013,9.960262299,-1.026602626,6.519984722,-2.217028732,11.87733483,-1.585806131,6.553095341,-1.279916763,10.23452449,-1.132369637,6.585367918,0.00644949,8.072696686,0.446106166
6.486652613,-0.094236245,10.02564454,0.226194665,6.520190954,0.509938622,9.960269928,-1.018225074,6.553205729,-2.170998211,11.90051031,-1.589994907,6.586538792,-1.273779392,10.25457907,-1.170068741,6.619711399,0.007983952,8.133522987,0.44191736
6.519396544,-0.094236245,10.06182551,0.234572247,6.552494526,0.437823915,9.960273743,-1.00146997,6.5864079,-2.114226933,11.92265058,-1.585806131,6.619906425,-1.27224493,10.27787352,-1.21195662,6.65212965,0.00644949,8.144597292,0.446106166
6.5526824,-0.094236245,10.08768797,0.238761038,6.585842609,0.371846581,9.960277557,-0.984714746,6.620491743,-2.051318283,11.96255946,-1.581617355,6.652027369,-1.27224493,10.29538441,-1.245466948,6.685411453,0.00644949,8.217898607,0.44191736
6.585555315,-0.095770588,10.29456091,0.242949829,6.619130135,0.313541079,9.960280895,-0.967959583,6.651872396,-1.999150391,11.97639632,-1.585806131,6.685311556,-1.275313854,10.3326869,-1.278977275,6.71911931,0.00644949,8.259740114,0.446106166
6.619343996,-0.095770588,10.33214831,0.251327425,6.651653051,0.27364769,9.975948572,-0.959582031,6.684999228,-1.951585407,11.99842572,-1.581617355,6.718913317,-1.256901264,10.3386085,-1.312487602,6.751160383,0.00644949,8.321749687,0.44191736
6.652225494,-0.094236245,10.33824801,0.255516201,6.684417725,0.242960596,9.995447159,-0.955393255,6.718721151,-1.910157795,12.01962733,-1.585806131,6.751053333,-1.256901264,10.35601044,-1.362753034,6.783666372,0.00644949,8.340562105,0.446106166
6.684706926,-0.094236245,10.35583043,0.259705007,6.71797967,0.204601908,10.02403474,-0.947015643,6.751259804,-1.857989426,12.12502551,-1.589994907,6.784123421,-1.255367279,10.3767271,-1.392074585,6.81815958,0.00644949,8.375246763,0.44191736
6.718283415,-0.094236245,10.45452762,0.268082559,6.750587702,0.161639833,10.04045701,-0.926071703,6.784012079,-1.821165199,12.14362836,-1.585806131,6.817661047,-1.241558075,10.39793301,-1.421396136,6.848994493,0.00644949,8.39805913,0.446106166
6.750826359,-0.095770588,10.8333416,0.276460141,6.78386569,0.126349592,10.05918241,-0.921882927,6.817460537,-1.802752609,12.3272295,-1.581617355,6.850031853,-1.209336281,10.42346859,-1.442340136,6.881914854,0.00644949,8.460710287,0.44191736
6.78302002,-0.095770588,10.85596275,0.284837723,6.816822529,0.092593813,10.08683348,-0.913505316,6.850153446,-1.795080776,12.34184718,-1.585806131,6.883182526,-1.177114964,10.43967652,-1.467472792,6.915278435,0.00644949,8.477759838,0.446106166
6.818322897,-0.095770588,10.87920427,0.293215305,6.849827051,0.051166201,10.09544277,-0.905127764,6.882956028,-1.787408943,12.44420052,-1.589994907,6.919375181,-1.134152889,10.4573009,-1.471661568,6.950190544,0.00644949,8.52096343,0.44191736
6.849200964,-0.097304946,10.91357899,0.305781692,6.882364035,0.003601217,10.12234545,-0.892561376,6.916042089,-1.787408943,12.46603942,-1.585806131,6.950000048,-1.10039711,10.47889543,-1.488416791,6.98075819,0.00644949,8.532726049,0.446106166
6.882133245,-0.100373661,10.94573426,0.330914438,6.916277409,-0.045498228,10.13696408,-0.884183824,6.950311661,-1.781271572,12.50550413,-1.581617355,6.98184371,-1.091190815,10.49794388,-1.496794343,7.014927149,0.00644949,8.554466248,0.44191736
6.91655755,-0.101908019,10.95411944,0.347669601,6.95041275,-0.094597435,10.15835857,-0.86742866,6.981412888,-1.750584717,12.52204275,-1.585806131,7.015103817,-1.081984997,10.51896286,-1.492605567,7.047217846,0.00644949,8.573982,0.446106166
6.949624062,-0.101908019,10.97518659,0.364424735,6.981047869,-0.16057477,10.1785171,-0.859051049,7.015259743,-1.712225552,12.56517625,-1.581617355,7.048547983,-1.068175793,10.534235,-1.471661568,7.0814538,0.00644949,8.654168129,0.44191736
6.98121047,-0.101908019,10.99217439,0.372802317,7.014689207,-0.234223819,10.19385481,-0.842295885,7.0484128,-1.681538696,12.65587044,-1.585806131,7.080999851,-1.065106869,10.55499721,-1.454906464,7.112870216,0.00644949,8.68037653,0.446106166
7.015368938,-0.101908019,11.01432276,0.393746287,7.047851086,-0.298666811,10.21469378,-0.825540721,7.080647469,-1.660057659,12.72475576,-1.589994907,7.114089251,-1.058969498,10.57804394,-1.433962464,7.147518873,0.00644949,8.698124409,0.44191736
7.048178196,-0.101908019,11.03469038,0.423067808,7.080824614,-0.344697452,10.23425126,-0.812974393,7.114225864,-1.652385826,12.75835133,-1.581617355,7.147726059,-1.046694756,10.59605861,-1.408829808,7.18205905,0.00644949,8.718969584,0.446106166
7.081271648,-0.100373661,11.05242634,0.448200554,7.113558292,-0.379987574,10.25433183,-0.800408006,7.147366524,-1.646248455,12.79332709,-1.585806131,7.181943893,-1.045160294,10.62229657,-1.396263361,7.213022947,0.00644949,8.754938602,0.44191736
7.113839388,-0.100373661,11.07581687,0.477522075,7.147629261,-0.421415186,10.27818894,-0.779464066,7.181769609,-1.635508175,12.85738039,-1.581617355,7.21373558,-1.045160294,10.63798141,-1.379508257,7.245951176,0.00644949,8.794663668,0.446106166
7.147065163,-0.101908019,11.09327936,0.498466045,7.181071043,-0.455171084,10.29489493,-0.762708902,7.213847637,-1.618630047,12.87796521,-1.585806131,7.246423244,-1.045160294,10.65595865,-1.362753034,7.27784586,0.00644949,8.833007097,0.433539778
7.180605888,-0.101908019,11.11421919,0.519410014,7.212576151,-0.487392521,10.33283758,-0.741764903,7.246988535,-1.594080563,13.01853514,-1.581617355,7.279136896,-1.045160294,10.67538548,-1.354375482,7.312547684,0.00644949,8.854261398,0.44191736
7.213504553,-0.106511077,11.13695168,0.531976342,7.245385885,-0.525751328,10.3388381,-0.720820963,7.27900219,-1.574133987,13.06384182,-1.585806131,7.313093185,-1.039022923,10.69437981,-1.337620378,7.344376087,0.00644949,8.876894236,0.446106166
7.245625019,-0.112648507,11.15245128,0.552920282,7.278538942,-0.557972884,10.35550714,-0.708254635,7.312957764,-1.56799614,13.132967,-1.581617355,7.345006943,-1.022145271,10.72053289,-1.32505393,7.378468037,0.00644949,8.922610283,0.44191736
7.2787745,-0.112648507,11.17720532,0.578053057,7.312812567,-0.577919459,10.37564254,-0.687310636,7.344832182,-1.56799614,13.15740824,-1.585806131,7.378358364,-0.994526863,10.73548317,-1.312487602,7.411093235,0.00644949,8.932199717,0.433539778
7.311983347,-0.115717215,11.19646955,0.590619445,7.344612122,-0.600934839,10.39775348,-0.674744308,7.378206015,-1.56799614,13.21702194,-1.581617355,7.411191463,-0.971511364,10.75709319,-1.295732379,7.443628073,0.00644949,8.954392433,0.425162196
7.345141888,-0.118785923,11.21458268,0.603185773,7.377975225,-0.631621933,10.42296982,-0.653800309,7.410692215,-1.564927692,13.23308063,-1.585806131,7.443814993,-0.965373993,10.77787971,-1.283166051,7.476031303,0.00644949,8.975480795,0.395840675
7.378679752,-0.123388989,11.25480199,0.607374609,7.410479784,-0.663843369,10.43556833,-0.637045205,7.443408728,-1.554186935,13.25765109,-1.581617355,7.477929354,-0.953099251,10.79568839,-1.278977275,7.510328293,0.00644949,8.996177435,0.362330347
7.410884142,-0.123388989,11.27708888,0.611563385,7.444149971,-0.694530463,10.45508981,-0.620290041,7.477514744,-1.549584026,13.2753067,-1.585806131,7.510755301,-0.946961403,10.83554339,-1.274788499,7.542650938,0.00644949,9.017116547,0.333008826
7.443977594,-0.126457704,11.3349793,0.619940937,7.478317022,-0.714477038,10.47939181,-0.607723653,7.510880709,-1.549584026,13.41877079,-1.569051027,7.54335928,-0.942358494,10.85556388,-1.266410947,7.577357531,0.00644949,9.032049179,0.299498498
7.4769063,-0.126457704,11.3766048,0.624129713,7.510579348,-0.725217557,10.49285221,-0.586779714,7.543067932,-1.548049564,13.43303347,-1.585806131,7.57719183,-0.942358494,10.87944889,-1.262222171,7.608978033,0.00644949,9.05347085,0.261799395
7.510075569,-0.127992054,11.39315557,0.628318548,7.54287529,-0.734423733,10.51830149,-0.561646938,7.577634096,-1.540377731,13.45890212,-1.581617355,7.609212637,-0.942358494,10.89709139,-1.258033276,7.640804052,0.00644949,9.072749853,0.224100277
7.543206453,-0.127992054,11.41578794,0.6366961,7.576568127,-0.748232937,10.53629994,-0.536514223,7.609091282,-1.528102989,13.47465253,-1.585806131,7.642014742,-0.933152199,11.15189266,-1.266410947,7.676245689,0.00644949,9.097952127,0.190589949
7.577483416,-0.13106077,11.43618011,0.640884876,7.608570099,-0.765110826,10.55530906,-0.511381447,7.642138243,-1.517362709,13.66222525,-1.581617355,7.676066399,-0.92854929,11.17748952,-1.274788499,7.708399296,0.00644949,9.117937088,0.16964601
7.608772755,-0.127992054,11.47523665,0.65764004,7.641490459,-0.785057402,10.57596684,-0.490437508,7.676378965,-1.505087967,13.7414217,-1.585806131,7.708743334,-0.916274548,11.19679308,-1.283166051,7.741145134,0.00644949,9.132469416,0.144513264
7.641759872,-0.129526412,11.49410081,0.666017652,7.675720215,-0.803469753,10.59589314,-0.465304792,7.708593607,-1.498950119,13.83630562,-1.581617355,7.740834713,-0.89479351,11.22099829,-1.287354827,7.773926497,0.007983952,9.155982018,0.12356931
